leak_area_number,ID,0,3600,7200,10800,14400,18000,21600,25200,28800,32400,36000,39600,43200,46800,50400,54000,57600,61200,64800,68400,72000,75600,79200,82800,86400
0,J-1125,0.0797882,0.059227,-0.332085,-0.185913,-0.131279,-0.0913696,-0.119049,-0.0704575,-0.0183487,0.00205994,0.0108795,0.0157776,0.0296249,0.0708618,0.113579,0.092514,0.12883,0.133972,0.139801,0.160614,0.159966,0.174713,0.186394,0.194893,0.206474
0,J-1139,0.0539246,0.0516891,0.0425148,0.0837708,0.0934753,0.108391,0.151588,0.194923,0.201164,0.188736,0.00582886,0.230782,-0.199295,0.946167,-0.603127,1.18992,-0.77491,1.25087,-0.753563,1.21761,-0.674145,1.2141,-0.575817,1.11325,-0.51572
0,J-1142,0.052002,0.0511246,0.0424347,0.0835724,0.0932236,0.108231,0.151001,0.195045,0.201103,0.189163,0.003685,0.231667,-0.203903,0.954971,-0.612892,1.20113,-0.786819,1.26256,-0.765591,1.22944,-0.685074,1.22419,-0.589626,1.12717,-0.526142
0,J-1144,0.0529251,0.0513077,0.042347,0.0834885,0.0931168,0.108047,0.150993,0.19445,0.200607,0.188438,0.00467682,0.230423,-0.201393,0.94931,-0.608185,1.1946,-0.78112,1.25574,-0.759884,1.2225,-0.679996,1.21813,-0.583069,1.11902,-0.521416
0,J-1145,0.0736237,0.0517197,0.0466843,0.0922089,0.102638,0.117508,0.16964,0.203438,0.210327,0.1856,0.0606232,0.215164,-0.0790024,0.737419,-0.359245,0.92099,-0.480507,0.958656,-0.430199,0.891968,-0.35601,0.938343,-0.240356,0.772667,-0.244789
0,J-1154,0.133736,0.11058,0.114365,0.167,0.17379,0.186142,0.230686,0.24263,0.243935,0.2276,0.112545,0.241726,-0.0254135,0.752174,-0.337276,0.961403,-0.475639,1.01233,-0.469353,0.977489,-0.423557,1.0046,-0.23341,0.810905,-0.230427
0,J-116,0.0703506,0.0582504,0.0522842,0.101822,0.113342,0.129791,0.181229,0.225914,0.230774,0.209572,0.0448837,0.25544,-0.128128,0.847794,-0.430099,1.03805,-0.559319,1.09639,-0.536095,1.06252,-0.470093,1.0889,-0.291527,0.899773,-0.27713
0,J-121,0.112953,0.0797806,-0.323364,-0.167625,-0.113731,-0.0746613,-0.103935,-0.0626144,-0.00958252,0.00976563,0.02211,0.0243073,0.0349884,0.0867615,0.124084,0.107895,0.13755,0.151794,0.149574,0.181923,0.169029,0.194633,0.197273,0.209991,0.224434
0,J-1261,0.143295,0.109497,0.0763359,0.135727,0.141865,0.149765,0.190968,0.191708,0.216602,0.198673,0.0952568,0.219631,-0.0356598,0.706017,-0.316925,0.89426,-0.440311,0.937569,-0.390182,0.891922,-0.319569,0.935806,-0.234406,0.751705,-0.21722
0,J-1265,0.0762634,0.0581741,-0.332664,-0.186348,-0.131706,-0.0918503,-0.119492,-0.0711975,-0.0193024,0.00137329,0.00956726,0.0149612,0.0290451,0.0694046,0.113609,0.0910034,0.128586,0.132347,0.139442,0.158882,0.159424,0.173149,0.186005,0.194344,0.206093
0,J-1271,0.0622635,0.056366,0.0473175,0.0898438,0.101585,0.116089,0.158165,0.212608,0.215469,0.20179,0.0299683,0.240746,-0.166634,0.899368,-0.518761,1.11293,-0.667442,1.15549,-0.6241,1.11402,-0.555367,1.1282,-0.471115,1.0666,-0.437698
0,J-129,0.107346,0.0856476,0.0699387,0.114159,0.122936,0.134598,0.176891,0.207241,0.207535,0.195564,0.0481071,0.221451,-0.132477,0.842236,-0.496281,1.0704,-0.649235,1.11995,-0.622658,1.07519,-0.549149,1.09066,-0.433243,0.9692,-0.396908
0,J-1297,0.079834,0.0621796,-0.333748,-0.182266,-0.126328,-0.0865479,-0.107239,-0.0600586,-0.00489807,0.0131226,0.0103683,0.0257492,0.028389,0.0904236,0.141129,0.104866,0.146591,0.151146,0.157875,0.178543,0.177559,0.193764,0.208214,0.21067,0.229149
0,J-1302,0.133522,0.0654297,0.0648117,0.121246,0.134979,0.152969,0.21962,0.25882,0.260757,0.208786,0.167648,0.229988,0.146385,0.521614,0.0274048,0.624901,-0.0375824,0.644417,0.0178146,0.598915,0.0458984,0.68615,0.113747,0.55619,0.127884
0,J-1312,0.098114,0.0783844,0.0608063,0.110695,0.120529,0.133835,0.177269,0.215805,0.21505,0.201263,0.0372467,0.239395,-0.150887,0.871956,-0.492172,1.08228,-0.637093,1.13467,-0.606583,1.0938,-0.528603,1.11221,-0.408463,0.994896,-0.367943
0,J-1313,0.104748,0.0810623,0.0569038,0.100002,0.107887,0.118961,0.160732,0.190067,0.191093,0.179562,0.0368156,0.203152,-0.141552,0.820084,-0.509998,1.05299,-0.664558,1.10206,-0.637341,1.05804,-0.563217,1.07341,-0.450916,0.94664,-0.416412
0,J-1314,0.0888443,0.0667191,-0.32917,-0.180389,-0.125343,-0.0844879,-0.108047,-0.0596771,-0.00681305,0.0114517,0.012619,0.0244446,0.0312881,0.0859299,0.1325,0.103981,0.141388,0.148476,0.152939,0.177528,0.173752,0.192009,0.203156,0.211136,0.224174
0,J-1315,0.0723038,0.0602798,0.0531006,0.104103,0.116158,0.132835,0.185089,0.231094,0.23774,0.214073,0.0498505,0.262291,-0.119598,0.851006,-0.414726,1.03823,-0.543159,1.09547,-0.518951,1.06463,-0.456154,1.09144,-0.285301,0.916481,-0.274429
0,J-1316,0.0546341,0.0465431,0.0405617,0.0781136,0.0872841,0.10041,0.145103,0.177979,0.180492,0.169151,0.0203972,0.198017,-0.160843,0.817207,-0.520992,1.04238,-0.671787,1.09348,-0.646965,1.05142,-0.575989,1.0682,-0.450066,0.927189,-0.420563
0,J-133,0.112122,0.0807495,0.0586624,0.109383,0.121048,0.138237,0.190247,0.235847,0.240395,0.215424,0.0662613,0.260445,-0.0971832,0.833702,-0.384087,1.01772,-0.508881,1.07162,-0.475616,1.03299,-0.407768,1.06533,-0.260643,0.899673,-0.250511
0,J-143,0.0999832,0.0502243,-0.245476,-0.178711,-0.129379,-0.0899734,-0.121704,-0.0705566,-0.0240173,-0.0045166,0.00370789,0.00227356,0.00428772,0.068222,0.0971756,0.0963593,0.117996,0.129807,0.132576,0.148712,0.150162,0.157829,0.177086,0.188805,0.18206
0,J-162,0.108932,0.077919,0.0631485,0.114983,0.127098,0.14415,0.196754,0.244301,0.25145,0.225517,0.0693817,0.272263,-0.0950241,0.848526,-0.380608,1.03159,-0.505272,1.08577,-0.473732,1.04745,-0.406815,1.07922,-0.251534,0.909073,-0.239159
0,J-178,0.111961,0.0885887,0.0926514,0.150608,0.156754,0.168236,0.211712,0.223045,0.221703,0.201458,0.0852814,0.218987,-0.0494804,0.725319,-0.340847,0.9212,-0.471725,0.964977,-0.457504,0.908409,-0.405735,0.946571,-0.227238,0.790451,-0.222363
0,J-188,0.0965462,0.0755577,0.07687,0.128166,0.134441,0.146084,0.189949,0.203709,0.203674,0.187122,0.0643158,0.20546,-0.0788231,0.732388,-0.390934,0.938171,-0.527798,0.990284,-0.520794,0.954895,-0.472015,0.982903,-0.275608,0.793861,-0.269123
0,J-192,0.097229,0.0716705,0.0558014,0.110825,0.123177,0.13958,0.192467,0.238571,0.247368,0.219681,0.065361,0.267708,-0.0974274,0.84124,-0.378922,1.02246,-0.50251,1.07559,-0.4702,1.03714,-0.403305,1.0703,-0.249695,0.898788,-0.237595
0,J-193,0.127563,0.0966263,0.0677948,0.110695,0.119034,0.129936,0.178741,0.215324,0.232246,0.210609,0.0897064,0.241196,-0.0526123,0.760727,-0.335648,0.944099,-0.4571,0.986923,-0.399811,0.927338,-0.32032,0.971901,-0.233307,0.78804,-0.239288
0,J-194,3.76602,3.49883,3.40466,3.58118,3.67419,3.78516,3.92572,4.11575,4.18827,4.13944,4.03335,4.12707,3.83944,4.56954,3.49008,4.74188,3.33689,4.78197,3.39985,4.72238,3.42551,4.64253,3.22387,4.19784,3.20969
0,J-2,0.132732,0.109589,0.113342,0.166031,0.172844,0.185188,0.229771,0.241928,0.243275,0.226902,0.111485,0.241623,-0.0268784,0.752735,-0.338039,0.961002,-0.476051,1.01197,-0.469666,0.977226,-0.423763,1.00445,-0.233505,0.810814,-0.230564
0,J-217,0.157822,0.118225,-0.194771,-0.125099,-0.0748444,-0.0370712,-0.0726395,-0.0244904,0.0309601,0.0552673,0.0657272,0.0649338,0.0591507,0.124428,0.14991,0.145164,0.16935,0.180916,0.183395,0.205322,0.200745,0.214386,0.213264,0.228226,0.235168
0,J-224,0.104973,0.0812073,0.0569878,0.10017,0.10804,0.11908,0.16082,0.190086,0.191067,0.179535,0.0367928,0.203129,-0.141571,0.820065,-0.510017,1.05297,-0.664581,1.10203,-0.637371,1.05801,-0.563236,1.07338,-0.450859,0.946709,-0.416264
0,J-225,0.0957451,0.0762367,0.0573692,0.102627,0.110802,0.122417,0.163841,0.191036,0.188801,0.176914,0.0265694,0.204704,-0.153645,0.824387,-0.513302,1.04947,-0.664547,1.1001,-0.639725,1.05664,-0.565975,1.07267,-0.436813,0.948082,-0.398582
0,J-234,0.0641785,0.0553894,0.0476379,0.0920792,0.102715,0.117874,0.163269,0.209213,0.211685,0.197929,0.0302658,0.237633,-0.159668,0.875008,-0.50135,1.08449,-0.646561,1.13606,-0.615585,1.09347,-0.540451,1.11198,-0.422417,0.991386,-0.388351
0,J-235,0.0665054,0.0596466,0.0508957,0.0981979,0.1101,0.125908,0.171097,0.225403,0.227913,0.21286,0.0354996,0.258072,-0.159378,0.907295,-0.495079,1.11179,-0.638939,1.16087,-0.602745,1.12133,-0.529015,1.13879,-0.42115,1.04208,-0.385406
0,J-236,0.148476,0.114368,0.080349,0.150291,0.157665,0.165817,0.205215,0.230232,0.23452,0.212109,0.0740318,0.240166,-0.0800285,0.794998,-0.384201,0.990807,-0.514572,1.033,-0.490612,0.959591,-0.428867,0.997601,-0.260086,0.859505,-0.239159
0,J-237,0.0736389,0.0592346,0.0551872,0.101097,0.110733,0.125023,0.173897,0.207039,0.208923,0.19175,0.0391998,0.225311,-0.127937,0.807343,-0.446922,1.00747,-0.580517,1.06577,-0.56382,1.02962,-0.499172,1.05518,-0.307743,0.852821,-0.296009
0,J-240,0.133404,0.10503,0.0969086,0.166405,0.1731,0.18401,0.227386,0.240898,0.235424,0.209808,0.0859299,0.231602,-0.0506248,0.749912,-0.33271,0.93895,-0.459732,0.975445,-0.439606,0.902031,-0.371952,0.941586,-0.202133,0.812023,-0.186069
0,J-241,0.133549,0.106583,0.0992737,0.163521,0.170219,0.180504,0.224155,0.233425,0.228794,0.205421,0.0888176,0.222275,-0.0457382,0.733219,-0.337524,0.930813,-0.468269,0.966839,-0.448372,0.892723,-0.382523,0.930973,-0.217365,0.794552,-0.203835
0,J-251,0.0779419,0.053009,-0.323738,-0.191788,-0.139496,-0.101639,-0.137871,-0.0900269,-0.0381546,-0.0165863,0.0118484,0.000709534,-0.00120544,0.0585938,0.0774994,0.0747986,0.102783,0.110023,0.112282,0.133995,0.130699,0.14592,0.155876,0.162445,0.171288
0,J-253,0.078743,0.0587082,0.0528412,0.0989609,0.110443,0.127449,0.179398,0.224754,0.230286,0.206924,0.0572586,0.247391,-0.10199,0.809227,-0.3899,0.993073,-0.514069,1.0429,-0.476372,0.992874,-0.403503,1.03039,-0.255104,0.856422,-0.258202
0,J-258,0.0731354,0.0517616,0.0472183,0.0914307,0.101646,0.115631,0.16642,0.199577,0.205872,0.182289,0.0578079,0.210457,-0.0845108,0.737099,-0.371971,0.925125,-0.49559,0.961288,-0.443398,0.890541,-0.366871,0.935883,-0.256889,0.778557,-0.26239
0,J-259,0.0730896,0.0553818,0.0510406,0.0971298,0.108383,0.125267,0.17691,0.221123,0.226166,0.203575,0.0535355,0.24321,-0.106018,0.806351,-0.396461,0.991592,-0.521362,1.04137,-0.484444,0.991264,-0.411774,1.02833,-0.261429,0.853477,-0.264259
0,J-266,0.130371,0.0988731,0.0634308,0.125908,0.133995,0.144348,0.188675,0.203583,0.223801,0.203484,0.0869446,0.232147,-0.0505829,0.740112,-0.330147,0.922417,-0.450661,0.966286,-0.395382,0.913818,-0.318974,0.958828,-0.232445,0.781887,-0.216576
0,J-267,0.0851631,0.062088,0.0476341,0.0929222,0.101738,0.113808,0.16256,0.184429,0.196011,0.175251,0.0608635,0.197857,-0.0757294,0.708714,-0.366764,0.901394,-0.491932,0.93956,-0.441998,0.875584,-0.368637,0.920029,-0.265011,0.745739,-0.264519
0,J-279,0.0703735,0.0582428,0.0523071,0.101845,0.113365,0.129822,0.181274,0.225983,0.230812,0.209618,0.0448685,0.255447,-0.128098,0.847717,-0.43,1.03794,-0.559166,1.09637,-0.536034,1.06256,-0.470016,1.08896,-0.290894,0.899261,-0.276611
0,J-284,0.719589,0.655613,0.649216,0.741806,0.761822,0.786507,0.841713,0.868206,0.867634,0.837845,0.724064,0.845985,0.581547,1.34326,0.278362,1.5411,0.140907,1.57467,0.157841,1.49533,0.21048,1.51269,0.339977,1.35344,0.365623
0,J-285,1.59603,1.48161,1.4771,1.61463,1.65155,1.69322,1.75809,1.79864,1.79261,1.74848,1.63005,1.74844,1.47444,2.23812,1.16798,2.42671,1.02456,2.45323,1.0296,2.35645,1.05836,2.34757,1.1714,2.20358,1.23642
0,J-286,0.0630417,0.0514755,0.0471802,0.0911179,0.101555,0.116859,0.16729,0.206268,0.209709,0.192383,0.0330353,0.229729,-0.138786,0.821068,-0.456001,1.01903,-0.587997,1.07837,-0.567856,1.04263,-0.499352,1.06831,-0.311455,0.860138,-0.300186
0,J-287,0.0546036,0.0467339,0.0408363,0.078495,0.0877991,0.10099,0.145653,0.179337,0.181877,0.170525,0.0208054,0.200306,-0.161831,0.821907,-0.521526,1.04626,-0.672325,1.09709,-0.646935,1.05499,-0.57568,1.0716,-0.452274,0.933872,-0.421944
0,J-306,0.140018,0.107304,0.0647583,0.124775,0.131416,0.139427,0.180237,0.192024,0.213108,0.195862,0.0875854,0.219185,-0.0482903,0.718697,-0.336452,0.908451,-0.46048,0.952705,-0.405979,0.90152,-0.330429,0.944756,-0.253582,0.761459,-0.236801
0,J-307,0.147652,0.112743,0.0692177,0.119881,0.126663,0.132702,0.17572,0.203201,0.221916,0.204014,0.0924454,0.23053,-0.0476761,0.739033,-0.336773,0.927261,-0.46019,0.972897,-0.401993,0.919594,-0.322693,0.962616,-0.248299,0.772472,-0.24559
0,J-32,0.0695267,0.0577164,0.0514297,0.100632,0.111885,0.128075,0.179482,0.221931,0.227562,0.205566,0.0452805,0.249802,-0.124008,0.83667,-0.425575,1.02745,-0.555344,1.0848,-0.532997,1.05266,-0.470276,1.0787,-0.293777,0.893867,-0.281342
0,J-322,0.106445,0.0840836,0.0705681,0.129623,0.137329,0.148621,0.193924,0.217842,0.21788,0.193138,0.0691071,0.217529,-0.0699272,0.739742,-0.354378,0.928452,-0.480061,0.964706,-0.445885,0.896923,-0.372231,0.937531,-0.227737,0.782562,-0.219727
0,J-323,0.871826,0.519653,0.549011,0.846069,0.930603,1.03873,1.16919,1.3548,1.50699,1.09027,1.78741,1.31967,1.9118,1.65579,1.92484,1.87402,1.94061,2.05728,2.05453,2.18701,1.59921,2.90988,2.48013,2.62842,2.50949
0,J-33,0.0700531,0.058197,0.051506,0.101036,0.11245,0.128647,0.180267,0.222977,0.229088,0.206566,0.0462036,0.251488,-0.122398,0.837868,-0.422386,1.02785,-0.552002,1.08498,-0.52948,1.05372,-0.467415,1.07979,-0.292847,0.898407,-0.281418
0,J-338,0.077774,0.061142,-0.334106,-0.182434,-0.126984,-0.0869751,-0.110329,-0.062851,-0.00957489,0.00947571,0.00976563,0.0222244,0.0302811,0.0825424,0.131516,0.0998993,0.140442,0.144424,0.151756,0.171013,0.171944,0.186005,0.200996,0.207512,0.22229
0,J-339,0.107529,0.0782547,0.0573578,0.117332,0.130081,0.146004,0.199219,0.244331,0.254951,0.225853,0.0726318,0.275833,-0.0902481,0.848763,-0.367165,1.02838,-0.489792,1.08099,-0.456734,1.04298,-0.389626,1.07681,-0.238251,0.904816,-0.223953
0,J-343,0.144707,0.113235,0.111603,0.180046,0.187477,0.199539,0.243744,0.261398,0.259445,0.234779,0.100182,0.262238,-0.0464478,0.801773,-0.335915,0.990822,-0.463829,1.03377,-0.449142,0.966537,-0.397556,1.00631,-0.201447,0.85878,-0.17955
0,J-344,0.142975,0.117928,0.112839,0.186455,0.194443,0.206505,0.250679,0.271484,0.267555,0.240669,0.099144,0.271011,-0.0439072,0.809372,-0.32325,0.992409,-0.449684,1.03308,-0.423584,0.961273,-0.358803,1.00292,-0.18103,0.870872,-0.158867
0,J-382,0.183411,0.0800323,-0.226944,-0.138336,-0.0943909,-0.0528107,-0.10096,-0.0529327,-0.0143433,0.014595,0.0218277,0.0234833,0.00350952,0.093895,0.0990677,0.12925,0.119019,0.159309,0.132599,0.167206,0.150764,0.17543,0.172119,0.225464,0.182877
0,J-383,0.0310974,0.0479279,0.0392685,0.0798798,0.0882225,0.103981,0.139404,0.192039,0.196716,0.191158,-0.0305481,0.235451,-0.271755,1.08879,-0.772278,1.3812,-0.983849,1.45205,-0.968521,1.42326,-0.872738,1.38776,-0.813522,1.3569,-0.715275
0,J-391,0.0683823,0.0578384,0.0462875,0.0907288,0.101051,0.115593,0.160904,0.202736,0.206337,0.192596,0.0277176,0.232277,-0.163811,0.878136,-0.515488,1.09456,-0.664864,1.1466,-0.635445,1.10646,-0.561699,1.1217,-0.448875,1.00133,-0.410225
0,J-392,0.0827637,0.0698471,0.0525513,0.103027,0.114418,0.130981,0.176559,0.230858,0.236504,0.220352,0.0296631,0.27388,-0.17672,0.970947,-0.533569,1.18777,-0.68924,1.24672,-0.660141,1.21126,-0.58007,1.21886,-0.478439,1.11919,-0.425049
0,J-399,0.0953522,0.0771561,0.0582809,0.106567,0.118065,0.133698,0.181107,0.230286,0.234573,0.220284,0.0567703,0.258362,-0.131233,0.889854,-0.471207,1.0988,-0.616119,1.15137,-0.584824,1.11184,-0.50901,1.12978,-0.400047,1.00475,-0.370743
0,J-414,0.122292,0.0641365,-0.242855,-0.177231,-0.129517,-0.0900879,-0.131088,-0.078331,-0.0310745,-0.00527954,0.00694275,0.00318146,-0.0263519,0.0731049,0.0801849,0.0906525,0.0973434,0.123695,0.109425,0.141022,0.12582,0.149956,0.148739,0.172237,0.160263
0,J-415,0.148659,0.0967026,-0.216492,-0.146629,-0.0993118,-0.0563736,-0.0932007,-0.0457001,-0.00238037,0.0311432,0.0331497,0.0411072,0.0375977,0.0934143,0.128853,0.129333,0.143227,0.160721,0.163712,0.185661,0.18644,0.198425,0.187141,0.230675,0.201004
0,J-417,0.129627,0.0966263,0.0742416,0.123077,0.12991,0.138042,0.176029,0.188992,0.180634,0.16914,0.032589,0.187298,-0.13765,0.792267,-0.512234,1.03564,-0.670727,1.08155,-0.652962,1.03265,-0.58226,1.04819,-0.440765,0.933609,-0.396442
0,J-436,0.114765,0.088932,0.0648727,0.113861,0.12212,0.132896,0.17345,0.199921,0.197266,0.185154,0.0346069,0.214931,-0.148121,0.837696,-0.50457,1.06034,-0.654404,1.11069,-0.625587,1.07007,-0.548065,1.08693,-0.42963,0.968319,-0.385727
0,J-439,0.0913467,0.0715179,0.0547867,0.107002,0.119133,0.135071,0.187325,0.233658,0.242317,0.216644,0.057869,0.264763,-0.110992,0.850258,-0.403595,1.03661,-0.531204,1.09337,-0.504745,1.06191,-0.440987,1.08953,-0.278328,0.916512,-0.267784
0,J-440,0.181038,0.121056,0.0620117,0.127151,0.139999,0.150505,0.19693,0.239883,0.24762,0.226456,0.0598679,0.278633,-0.132797,0.940849,-0.453094,1.14553,-0.594818,1.19973,-0.562943,1.15375,-0.490059,1.17484,-0.379303,1.06892,-0.344826
0,J-491,0.0738907,0.0518875,0.0466537,0.0924149,0.102905,0.117912,0.170212,0.20443,0.211395,0.186485,0.0611954,0.216446,-0.0781708,0.73838,-0.357285,0.921234,-0.478195,0.959091,-0.428024,0.892838,-0.353996,0.939384,-0.23777,0.772873,-0.242126
0,J-492,0.075592,0.0579147,-0.332825,-0.186417,-0.131767,-0.0918808,-0.119499,-0.071167,-0.0193558,0.00132751,0.00939178,0.0148849,0.0290375,0.0692825,0.11367,0.0908279,0.128624,0.132149,0.139458,0.158592,0.159386,0.172897,0.185928,0.19442,0.206078
0,J-51,0.103233,0.0724106,0.0577316,0.109604,0.121758,0.138779,0.19146,0.239479,0.246674,0.22065,0.0638962,0.267914,-0.100502,0.844482,-0.385262,1.02713,-0.509651,1.08147,-0.477882,1.04337,-0.410713,1.0754,-0.255234,0.905403,-0.242996
0,J-52,0.10276,0.072258,0.0575256,0.108963,0.121071,0.138283,0.19091,0.239204,0.246262,0.22036,0.0634155,0.26767,-0.101219,0.844604,-0.386284,1.02736,-0.510773,1.08179,-0.479164,1.04379,-0.411858,1.07573,-0.256058,0.906059,-0.244057
0,J-534,0.114265,0.0857697,0.0925179,0.143467,0.149303,0.159664,0.20274,0.209846,0.210407,0.193516,0.0836029,0.205746,-0.0511551,0.710232,-0.362812,0.923386,-0.501373,0.96917,-0.488625,0.921375,-0.441017,0.953518,-0.262768,0.776871,-0.2561
0,J-535,0.0780106,0.0528107,0.0481873,0.0947952,0.105484,0.120712,0.173988,0.208427,0.215378,0.188187,0.0682144,0.21772,-0.0647964,0.727135,-0.333748,0.905525,-0.452591,0.94297,-0.403618,0.879555,-0.333672,0.928856,-0.217926,0.758766,-0.218452
0,J-536,0.0848083,0.0529861,-0.29068,-0.187881,-0.134911,-0.0973511,-0.125961,-0.0751266,-0.0233536,-0.00371552,0.00887299,0.0089035,0.0115433,0.0700455,0.101631,0.0909424,0.118965,0.128578,0.129639,0.152267,0.145821,0.164131,0.176437,0.182518,0.189774
0,J-537,0.0843506,0.0531464,-0.293495,-0.188232,-0.135124,-0.097641,-0.126236,-0.0754776,-0.0235443,-0.00385284,0.00894165,0.00898743,0.012291,0.0696945,0.101234,0.0906296,0.118935,0.128342,0.129631,0.152191,0.145851,0.164169,0.176384,0.182297,0.189949
0,J-556,0.0946274,0.0665054,-0.316605,-0.177231,-0.120773,-0.0810242,-0.0977783,-0.0485992,0.00688934,0.02285,0.0162811,0.0338211,0.02314,0.109146,0.159737,0.117882,0.157555,0.167114,0.169548,0.195724,0.188889,0.210579,0.223244,0.226639,0.243134
0,J-557,0.0781097,0.0614014,-0.335518,-0.182701,-0.126839,-0.0871353,-0.108337,-0.0615921,-0.00643921,0.0118332,0.00991821,0.0245895,0.0295715,0.0874939,0.138268,0.10302,0.144905,0.148857,0.156059,0.176277,0.175774,0.191483,0.206062,0.208191,0.226959
0,J-584,0.0740967,0.0519867,0.0466995,0.0923157,0.102814,0.117691,0.16996,0.203827,0.210892,0.18602,0.061142,0.215729,-0.078064,0.737206,-0.357407,0.920296,-0.478401,0.958046,-0.428123,0.891693,-0.354103,0.938248,-0.238358,0.771767,-0.242615
0,J-642,0.0741196,0.0523605,0.0468597,0.0924988,0.10289,0.117668,0.169685,0.203392,0.210365,0.18557,0.0609131,0.215157,-0.0786514,0.737045,-0.358795,0.920563,-0.480034,0.958206,-0.429642,0.891541,-0.355484,0.937927,-0.240044,0.772141,-0.244385
0,J-648,0.0868988,0.055687,-0.311691,-0.186813,-0.134285,-0.095993,-0.12925,-0.0806732,-0.0286026,-0.00882721,0.0126724,0.00692749,0.00945282,0.0659409,0.0896606,0.085907,0.11216,0.122688,0.122154,0.146629,0.140625,0.158455,0.167648,0.176094,0.18219
0,J-652,0.137814,0.104084,0.0860558,0.123371,0.127342,0.134727,0.189392,0.208412,0.215027,0.195869,0.0918007,0.21246,-0.0390968,0.703232,-0.328682,0.900253,-0.456577,0.938873,-0.41655,0.886837,-0.346863,0.927361,-0.230938,0.742649,-0.246349
0,J-653,0.14603,0.108589,0.0906487,0.151737,0.157253,0.163948,0.208733,0.217674,0.221176,0.202927,0.100071,0.221664,-0.0321732,0.710274,-0.319263,0.903988,-0.445869,0.947815,-0.401112,0.901299,-0.331474,0.941662,-0.21365,0.756638,-0.203629
0,J-660,0.213669,0.166031,-0.281929,-0.135124,-0.0878601,-0.0588074,-0.101395,-0.0545959,0.00998688,0.0373611,0.0666656,0.0575714,0.0596008,0.110207,0.128662,0.129448,0.153198,0.177788,0.187843,0.226265,0.222992,0.234703,0.18924,0.200912,0.224335
0,J-661,0.154995,0.118877,0.076767,0.141167,0.147945,0.156044,0.196671,0.20414,0.23,0.210945,0.100403,0.237488,-0.0345993,0.735386,-0.312851,0.917942,-0.433613,0.963123,-0.378815,0.917381,-0.303696,0.961735,-0.225849,0.778591,-0.204346
