0.339222,0.394259,0.347509,0.362035,0.378881,0.389631,0.321388,0.131182,0.355782,0.413366,0.461988,0.502631,0.539559,0.570669,0.601009,0.632408,-1.27576,-0.64978,-0.402035,-0.343606,-0.268017,-0.226775,-0.238338,-0.227666,0.227137
0.217433,0.241395,0.229682,0.283365,0.317464,0.33739,0.377576,0.0166371,0.212041,0.265572,0.313869,0.35611,0.393794,0.42752,0.46151,0.494705,-3.39372,-0.757452,-0.401114,-0.360796,-0.323512,-0.282818,-0.239714,-0.190926,0.232928
0.405104,0.402529,0.395736,0.4258,0.446145,0.4797,0.398247,0.109886,0.372283,0.43251,0.48388,0.525319,0.561341,0.588693,0.61989,0.65277,-1.30932,-0.685617,-0.273345,-0.20864,-0.164282,-0.1306,-0.196419,-0.226567,0.278716
0.326393,0.402784,0.355014,0.339142,0.332606,0.330118,0.260645,0.104258,0.281727,0.34719,0.400941,0.446583,0.487206,0.522927,0.553138,0.583821,-1.85999,-0.634869,-0.437022,-0.389559,-0.354824,-0.321697,-0.315052,-0.242213,0.148794
0.325436,0.404713,0.354071,0.337598,0.331811,0.329251,0.259062,0.112909,0.275966,0.34232,0.396141,0.441636,0.481895,0.517321,0.546938,0.576905,-1.40912,-0.60654,-0.423914,-0.377243,-0.34279,-0.310238,-0.304767,-0.245933,0.151864
0.312134,0.394059,0.34118,0.326446,0.322325,0.318878,0.265073,0.123394,0.258554,0.320926,0.375746,0.421743,0.462,0.497607,0.526702,0.555852,-0.971347,-0.567267,-0.402912,-0.356721,-0.321998,-0.28996,-0.285896,-0.250921,0.149924
0.331674,0.410521,0.360002,0.343067,0.336414,0.333457,0.258516,0.111004,0.282251,0.349102,0.403267,0.448968,0.489368,0.524829,0.554552,0.584686,-1.54901,-0.615917,-0.427264,-0.380342,-0.345734,-0.312952,-0.30721,-0.245194,0.152038
0.341658,0.34598,0.302074,0.341355,0.362349,0.363621,0.351413,0.0708036,0.309564,0.365217,0.414407,0.45555,0.492541,0.522399,0.554453,0.587195,-1.06758,-0.745722,-0.359794,-0.302023,-0.25967,-0.223227,-0.258057,-0.264367,0.251871
0.196135,0.222309,0.208455,0.262784,0.297335,0.319038,0.364665,0.00577346,0.19976,0.252971,0.301168,0.343528,0.381436,0.415567,0.44976,0.483086,-3.63076,-0.780202,-0.417456,-0.377821,-0.340799,-0.299561,-0.252866,-0.202024,0.225335
0.405865,0.401795,0.354342,0.393323,0.415043,0.414183,0.365506,0.122856,0.374206,0.434913,0.486217,0.527454,0.563581,0.59095,0.622311,0.655453,-1.30845,-0.707764,-0.283433,-0.217019,-0.172352,-0.139217,-0.210762,-0.246665,0.270441
0.402369,0.399776,0.393137,0.422952,0.44309,0.475508,0.39179,0.106788,0.368807,0.429262,0.480795,0.522366,0.558517,0.585946,0.617259,0.650293,-1.44408,-0.700108,-0.277816,-0.213197,-0.168807,-0.134786,-0.199162,-0.228663,0.277209
0.40232,0.399726,0.392723,0.422638,0.442831,0.475777,0.391745,0.106946,0.368738,0.429204,0.48075,0.522307,0.558451,0.585877,0.617178,0.650208,-1.43137,-0.698982,-0.277606,-0.212976,-0.168593,-0.134604,-0.199147,-0.228716,0.276788
0.0826295,0.104103,0.150601,0.175848,0.204225,0.23598,0.288418,0.225935,0.199168,0.241942,0.277556,0.312044,0.346684,0.381692,0.416637,0.451564,-0.248667,-0.350255,-0.34536,-0.31136,-0.276147,-0.236644,-0.184262,-0.126862,-0.0626008
0.40269,0.400087,0.393347,0.423226,0.443414,0.476231,0.39249,0.107918,0.369517,0.430014,0.481548,0.523104,0.559237,0.586655,0.617945,0.650959,-1.41859,-0.698413,-0.277647,-0.212992,-0.1686,-0.134638,-0.199321,-0.228947,0.277234
0.370627,0.4207,0.379243,0.396469,0.413568,0.4207,0.333655,0.144802,0.350231,0.420649,0.47326,0.515786,0.553083,0.584422,0.613759,0.643974,-0.708231,-0.58097,-0.366613,-0.319479,-0.272733,-0.233401,-0.240105,-0.207561,0.229141
0.431297,0.423962,0.375402,0.414328,0.436419,0.434794,0.370013,0.140875,0.396214,0.458518,0.510491,0.551745,0.587602,0.614182,0.64532,0.678582,-1.3923,-0.690168,-0.257042,-0.187958,-0.142555,-0.110418,-0.193664,-0.23765,0.277966
0.426803,0.419991,0.371456,0.410378,0.432379,0.430572,0.367401,0.136144,0.390477,0.452586,0.5045,0.545793,0.581742,0.608496,0.639708,0.672987,-1.40079,-0.697275,-0.264032,-0.195455,-0.150188,-0.117801,-0.198662,-0.240799,0.275812
0.41104,0.406158,0.358328,0.397372,0.419275,0.41821,0.3671,0.126709,0.379376,0.440384,0.491799,0.532992,0.569017,0.596153,0.627427,0.660549,-1.28418,-0.699158,-0.276112,-0.209051,-0.164241,-0.131473,-0.20641,-0.244276,0.272745
0.207818,0.23292,0.220227,0.274074,0.308261,0.328629,0.370257,0.0101774,0.205365,0.259074,0.307487,0.349899,0.387768,0.421738,0.455879,0.489243,-3.68846,-0.776183,-0.410084,-0.36977,-0.332528,-0.291464,-0.24629,-0.196075,0.227432
0.363195,0.363212,0.354226,0.38445,0.40436,0.434435,0.359269,0.0701756,0.326543,0.385538,0.43657,0.478295,0.514937,0.543401,0.575126,0.608232,-1.43047,-0.744268,-0.326823,-0.265006,-0.221389,-0.18626,-0.238824,-0.261888,0.247882
0.346099,0.347594,0.337494,0.368052,0.388272,0.419531,0.352271,0.0648992,0.318238,0.377045,0.428075,0.469969,0.506891,0.535738,0.567709,0.601012,-1.6004,-0.766037,-0.337885,-0.277184,-0.233771,-0.197744,-0.244044,-0.262483,0.247102
0.401696,0.399061,0.391801,0.421627,0.441742,0.473807,0.387626,0.107848,0.368157,0.428935,0.480629,0.522307,0.558538,0.586027,0.61741,0.650554,-1.53957,-0.708304,-0.279569,-0.215032,-0.170601,-0.136331,-0.199721,-0.228735,0.276562
0.346694,0.348125,0.338109,0.368568,0.388722,0.419753,0.351325,0.0643495,0.31801,0.376862,0.427908,0.469825,0.506761,0.535616,0.567593,0.600921,-1.61875,-0.767573,-0.338172,-0.277421,-0.233981,-0.197924,-0.244348,-0.262553,0.246451
0.402495,0.399895,0.393283,0.423161,0.443364,0.476413,0.393711,0.106445,0.369099,0.429439,0.480914,0.522425,0.558517,0.585914,0.617175,0.650148,-1.38328,-0.694397,-0.276567,-0.21188,-0.167497,-0.133661,-0.198872,-0.228782,0.276622
0.402828,0.399668,0.406344,0.434201,0.452568,0.494501,0.386097,0.0950869,0.360958,0.421306,0.472839,0.514358,0.550254,0.577422,0.608606,0.641528,-1.33089,-0.681469,-0.275631,-0.210714,-0.166439,-0.133258,-0.203046,-0.245213,0.262749
0.401864,0.399305,0.392324,0.422335,0.442601,0.475764,0.392856,0.10595,0.368029,0.428366,0.479813,0.521313,0.557396,0.584798,0.616044,0.64898,-1.34602,-0.69229,-0.27744,-0.212771,-0.16842,-0.13466,-0.200075,-0.230052,0.275336
0.39973,0.397314,0.390676,0.420717,0.440963,0.474263,0.393359,0.102244,0.364638,0.424643,0.475925,0.517326,0.553364,0.580777,0.611982,0.644823,-1.23573,-0.68487,-0.28054,-0.216069,-0.171823,-0.13826,-0.203977,-0.234013,0.271964
0.441765,0.464686,0.487086,0.512344,0.539404,0.534012,0.618878,0.375449,0.713247,0.792649,0.851605,0.892032,0.922729,0.938037,0.964449,0.996685,-0.601232,-0.22536,0.160419,0.259735,0.312987,0.329444,0.0961504,-0.0359611,0.40298
0.470103,0.493996,0.517708,0.54245,0.566904,0.592968,0.713369,0.476007,0.819796,0.900186,0.959309,0.999179,1.029,1.04288,1.06855,1.10043,-0.419061,-0.106845,0.274719,0.378113,0.432508,0.447083,0.196929,0.053613,0.484836
0.359361,0.435743,0.482287,0.52328,0.561424,0.647178,0.520137,0.243085,0.551019,0.62222,0.678128,0.719173,0.752309,0.77284,0.801509,0.834348,-1.2519,-0.46363,-0.0384358,0.044854,0.0939651,0.118961,-0.0348079,-0.119871,0.338359
0.333693,0.412789,0.361642,0.344758,0.338247,0.335246,0.260045,0.114838,0.283747,0.350818,0.405037,0.450715,0.491067,0.526482,0.556123,0.586167,-1.49628,-0.610585,-0.423752,-0.376913,-0.342325,-0.309605,-0.303964,-0.243636,0.154334
0.326063,0.331074,0.286699,0.326138,0.347732,0.350829,0.32821,0.0487339,0.28502,0.340698,0.390133,0.431711,0.469225,0.499714,0.532187,0.565299,-1.34569,-0.807287,-0.390838,-0.33409,-0.291831,-0.25419,-0.281308,-0.281439,0.238985
0.328912,0.333465,0.289571,0.328716,0.349811,0.352541,0.335137,0.0523277,0.289911,0.345399,0.394682,0.4361,0.473437,0.503735,0.536073,0.569027,-1.22559,-0.788917,-0.383743,-0.326683,-0.284401,-0.247267,-0.276603,-0.278367,0.241198
0.43238,0.425118,0.376992,0.415758,0.437591,0.435191,0.370575,0.13869,0.393633,0.455853,0.507763,0.548983,0.584819,0.611408,0.642518,0.675712,-1.32237,-0.688106,-0.260074,-0.191045,-0.145702,-0.113728,-0.196685,-0.239407,0.277502
0.323962,0.328889,0.284558,0.324069,0.34578,0.349205,0.330222,0.0489415,0.285161,0.340623,0.389937,0.431431,0.46886,0.499309,0.531711,0.564706,-1.25579,-0.797693,-0.389813,-0.333099,-0.290902,-0.253491,-0.281001,-0.28182,0.238461
0.53272,0.554518,0.577058,0.597696,0.614291,0.588478,0.736297,0.520274,0.874492,0.959283,1.02019,1.06011,1.08913,1.1009,1.12581,1.15772,-0.433374,-0.053127,0.341122,0.45167,0.507969,0.519591,0.239582,0.0783009,0.50574
0.544912,0.566446,0.588728,0.608482,0.623365,0.565427,0.715742,0.512126,0.86486,0.950799,1.01216,1.05225,1.08132,1.09298,1.11794,1.15001,-0.606291,-0.0803805,0.329817,0.44027,0.496567,0.508688,0.22963,0.0664522,0.495186
0.357806,0.381582,0.404412,0.430345,0.458632,0.505082,0.583609,0.337281,0.665248,0.742781,0.801056,0.841653,0.872971,0.889599,0.916572,0.948957,-0.733969,-0.287072,0.103357,0.198555,0.2507,0.269207,0.0569245,-0.0662532,0.376153
0.374871,0.399033,0.422391,0.448554,0.47707,0.52293,0.612882,0.367627,0.702562,0.781244,0.839932,0.880364,0.911206,0.926869,0.953412,0.985658,-0.607921,-0.236897,0.14758,0.245922,0.298922,0.315774,0.0882458,-0.0422756,0.396792
0.402282,0.399783,0.39301,0.423143,0.443506,0.477354,0.396895,0.105443,0.368336,0.428351,0.479619,0.520997,0.556963,0.584305,0.615473,0.648273,-1.21418,-0.678237,-0.275805,-0.211145,-0.166857,-0.133427,-0.200115,-0.230642,0.274921
0.359574,0.436307,0.483113,0.524579,0.563788,0.643806,0.516136,0.242877,0.550036,0.621643,0.677778,0.71892,0.752104,0.772588,0.801287,0.834239,-1.34946,-0.47097,-0.0392147,0.0443237,0.0935632,0.118592,-0.0350335,-0.118877,0.339498
0.403159,0.400594,0.393624,0.423722,0.444063,0.477284,0.3961,0.107549,0.369827,0.430073,0.48145,0.522891,0.558923,0.586283,0.617486,0.650369,-1.29312,-0.686288,-0.275639,-0.21094,-0.166599,-0.132971,-0.198982,-0.229215,0.276292
0.411375,0.406547,0.358873,0.397872,0.419718,0.418768,0.366803,0.12745,0.37957,0.440628,0.492063,0.533282,0.569331,0.596498,0.62779,0.66093,-1.30168,-0.701734,-0.27715,-0.210122,-0.165312,-0.132459,-0.206898,-0.244958,0.272075
0.409613,0.404997,0.35695,0.39608,0.418,0.417047,0.366939,0.126421,0.378341,0.439301,0.490695,0.531899,0.567955,0.595168,0.626466,0.659594,-1.29275,-0.7022,-0.278447,-0.211585,-0.166821,-0.13392,-0.207753,-0.245257,0.272157
0.255277,0.271938,0.142081,0.233264,0.277794,0.281178,0.24919,0.0110318,0.21098,0.260377,0.305843,0.345256,0.383037,0.414558,0.44893,0.483361,-1.27545,-0.90819,-0.505829,-0.455193,-0.414368,-0.374087,-0.374444,-0.339718,0.21432
0.333317,0.337803,0.29331,0.332486,0.353435,0.353972,0.336588,0.0589075,0.297198,0.353286,0.402786,0.444192,0.481418,0.511437,0.543688,0.576669,-1.23302,-0.782237,-0.375037,-0.317146,-0.274683,-0.237872,-0.27133,-0.27617,0.242447
0.402761,0.400158,0.393265,0.423172,0.443364,0.476278,0.392966,0.107702,0.369487,0.429948,0.481475,0.523035,0.559167,0.586596,0.617896,0.650907,-1.42666,-0.698883,-0.277617,-0.212978,-0.168594,-0.134598,-0.199125,-0.228676,0.277703
0.214135,0.237419,0.259981,0.293711,0.319601,0.393752,0.386113,0.0664611,0.330711,0.388776,0.439417,0.480808,0.517096,0.545136,0.576613,0.609504,-1.26846,-0.708916,-0.31076,-0.249226,-0.20585,-0.17126,-0.225953,-0.249643,0.246601
0.288458,0.295823,0.252284,0.292778,0.316479,0.327985,0.320785,0.0314018,0.264848,0.319114,0.36795,0.409467,0.447119,0.478217,0.510799,0.543668,-1.17764,-0.807383,-0.413258,-0.358801,-0.317163,-0.278944,-0.297444,-0.293141,0.229412
0.409527,0.406658,0.399401,0.429316,0.449619,0.48234,0.396912,0.118477,0.379462,0.440358,0.492085,0.533718,0.569886,0.597231,0.628559,0.661721,-1.59994,-0.700389,-0.267259,-0.202399,-0.157843,-0.123511,-0.187669,-0.217075,0.286629
0.438908,0.462303,0.485511,0.509725,0.533664,0.557074,0.67405,0.434979,0.779824,0.860406,0.91978,0.959884,0.989887,1.00393,1.02974,1.06176,-0.438068,-0.144608,0.235016,0.338527,0.392943,0.407264,0.155959,0.0121809,0.443878
0.227619,0.242689,0.180994,0.231382,0.261882,0.277848,0.276829,-0.00539018,0.215223,0.267567,0.3158,0.357858,0.396731,0.429938,0.463399,0.496588,-1.41032,-0.902837,-0.482353,-0.432161,-0.391282,-0.350087,-0.344335,-0.325365,0.213865
0.317701,0.3231,0.27924,0.318816,0.340832,0.3459,0.3284,0.0448531,0.28095,0.336167,0.38539,0.426906,0.464409,0.495011,0.527476,0.560486,-1.26868,-0.803667,-0.395194,-0.338988,-0.296903,-0.25922,-0.284537,-0.284079,0.236684
7.28001,7.01713,6.94572,7.08422,7.47515,9.1077,10.4583,11.8101,13.1989,13.6043,13.7768,13.7848,13.7137,13.5161,13.4509,13.462,12.0765,12.9734,13.8493,14.5751,14.7967,14.5445,11.5071,9.67797,9.30853
7.34591,7.08369,7.01247,7.15062,7.54054,9.16933,10.517,11.8651,13.2522,13.6569,13.8292,13.8371,13.7662,13.569,13.5039,13.515,12.1437,13.0283,13.9016,14.6266,14.8479,14.5959,11.5627,9.73667,9.36783
0.746175,0.7768,0.822012,0.885172,0.970616,1.42398,1.62883,1.54289,1.98813,2.10066,2.17088,2.20713,2.22636,2.2185,2.23476,2.26428,0.886685,1.15533,1.57061,1.73865,1.81063,1.79689,1.26392,0.959587,1.30073
0.748188,0.779258,0.824782,0.888096,0.973509,1.42769,1.63328,1.54612,1.99031,2.10248,2.17251,2.20872,2.22796,2.22022,2.2365,2.266,0.879428,1.15561,1.57167,1.73913,1.81095,1.79754,1.26742,0.964788,1.30678
0.206962,0.233567,0.265387,0.285538,0.311171,0.342444,0.385927,0.330555,0.309081,0.353798,0.390043,0.424185,0.457644,0.490785,0.523471,0.556223,-0.0503383,-0.235958,-0.217793,-0.184633,-0.150272,-0.112233,-0.063779,-0.0151365,0.0545825
0.325867,0.330606,0.286204,0.325699,0.347485,0.351189,0.329616,0.0496367,0.286098,0.341743,0.39114,0.432692,0.470171,0.500628,0.533077,0.566156,-1.32304,-0.804023,-0.389514,-0.332734,-0.290479,-0.252915,-0.280344,-0.281083,0.238964
0.327581,0.403801,0.355174,0.339416,0.333137,0.330895,0.258204,0.104468,0.284034,0.349357,0.402989,0.448501,0.488989,0.524574,0.554719,0.585364,-1.82168,-0.632332,-0.436035,-0.388693,-0.353599,-0.320368,-0.314248,-0.244061,0.149144
0.321543,0.40041,0.351158,0.335143,0.32933,0.32657,0.260098,0.111246,0.270871,0.337477,0.391392,0.436988,0.47737,0.51297,0.542703,0.572711,-1.44519,-0.612361,-0.427733,-0.380511,-0.345944,-0.313428,-0.307747,-0.245194,0.150463
0.310489,0.387653,0.34008,0.325986,0.321504,0.319691,0.262417,0.108014,0.262803,0.328317,0.3816,0.426831,0.467081,0.502705,0.532587,0.562684,-1.43211,-0.613795,-0.43023,-0.382739,-0.347519,-0.314869,-0.309362,-0.244164,0.148156
0.149464,0.186346,0.224907,0.263457,0.293786,0.393611,0.397917,0.0778267,0.347389,0.406781,0.458032,0.499464,0.535483,0.562802,0.594079,0.627076,-1.39067,-0.693552,-0.28529,-0.222062,-0.178262,-0.144276,-0.206677,-0.235824,0.252419
0.412692,0.409858,0.402744,0.432784,0.453211,0.486051,0.402679,0.121799,0.383318,0.444025,0.495639,0.537168,0.57324,0.600526,0.631787,0.664853,-1.52182,-0.691793,-0.263128,-0.198202,-0.153659,-0.119501,-0.184367,-0.214069,0.289906
0.328729,0.333349,0.289466,0.328676,0.349983,0.352082,0.333733,0.0525847,0.289681,0.345268,0.394608,0.43605,0.473409,0.503727,0.536073,0.569053,-1.24201,-0.791865,-0.384796,-0.327759,-0.285482,-0.248262,-0.277444,-0.279213,0.241059
0.326566,0.331335,0.286875,0.32633,0.347949,0.350977,0.331122,0.0515478,0.288475,0.344189,0.39359,0.435096,0.472497,0.502849,0.535238,0.568276,-1.2885,-0.797187,-0.3857,-0.328667,-0.286382,-0.24903,-0.277966,-0.279679,0.23939
0.344858,0.348854,0.304132,0.342843,0.362941,0.360186,0.33766,0.0664045,0.305455,0.362302,0.41218,0.45369,0.490906,0.520705,0.552941,0.586082,-1.35427,-0.786453,-0.366772,-0.307851,-0.26505,-0.22838,-0.265184,-0.272049,0.246526
0.0997092,0.14271,0.112341,0.12479,0.143384,0.168735,0.212779,0.105076,0.172837,0.214493,0.253118,0.289612,0.325198,0.359325,0.392615,0.426534,-1.82115,-0.541779,-0.490114,-0.452125,-0.411749,-0.371764,-0.324355,-0.266208,-0.0379566
0.898652,0.881305,0.840379,0.866801,0.910796,0.980034,1.10042,1.09967,1.3537,1.431,1.48288,1.51514,1.53842,1.54657,1.56727,1.59609,-1.45568,0.529272,0.755824,0.873388,0.937795,0.948056,0.676271,0.553775,0.874346
1.21453,1.1734,1.184,1.25306,1.39356,1.99377,2.38684,2.64135,3.30321,3.4901,3.58907,3.62298,3.62494,3.57628,3.57649,3.60461,1.8874,2.56787,3.12161,3.41815,3.52469,3.45548,2.35133,1.70338,1.90896
1.04875,1.00375,1.01077,1.07645,1.21401,1.78099,2.15627,2.4243,3.08829,3.27829,3.37921,3.41434,3.4171,3.36866,3.36942,3.39837,1.56011,2.34176,2.90781,3.20563,3.31247,3.24244,2.13151,1.47851,1.68704
0.565573,0.587145,0.609731,0.630055,0.645589,0.6129,0.768315,0.553609,0.909696,0.994601,1.05544,1.09515,1.12392,1.13534,1.16004,1.19181,-0.368818,-0.0135222,0.378388,0.489611,0.546129,0.557401,0.273341,0.109264,0.534282
0.564277,0.585462,0.607675,0.627012,0.640985,0.571231,0.727169,0.525585,0.879674,0.966012,1.02751,1.06753,1.09646,1.10784,1.13266,1.16468,-0.577112,-0.0631372,0.346336,0.457698,0.514241,0.525926,0.24286,0.0772301,0.504731
0.214443,0.238781,0.225713,0.279552,0.313619,0.333063,0.37274,0.0117002,0.207528,0.261389,0.309839,0.352225,0.390014,0.423845,0.457917,0.491244,-3.5796,-0.770386,-0.406507,-0.366033,-0.328731,-0.287836,-0.243518,-0.193831,0.227275
7.3082,7.04673,6.97699,7.11748,7.51072,9.1624,10.5243,11.8743,13.2602,13.6641,13.8357,13.843,13.7716,13.5739,13.5085,13.5192,12.1193,13.0308,13.9072,14.6313,14.8524,14.6014,11.5715,9.74552,9.37474
0.332382,0.336577,0.292096,0.331282,0.352607,0.354709,0.330193,0.0500768,0.286429,0.34205,0.391471,0.433063,0.4706,0.501111,0.533608,0.566745,-1.37718,-0.808646,-0.389551,-0.332822,-0.290539,-0.252807,-0.279251,-0.27867,0.241981
0.910778,0.892868,0.852154,0.878579,0.922759,0.992347,1.11352,1.11432,1.36896,1.44647,1.49839,1.53054,1.55367,1.56158,1.58213,1.61089,-1.43491,0.543788,0.770943,0.889106,0.953702,0.963778,0.689737,0.566144,0.886192
0.405966,0.403133,0.396315,0.42602,0.446136,0.477977,0.392045,0.113781,0.374612,0.435525,0.487287,0.52898,0.565195,0.592609,0.623998,0.657191,-1.61705,-0.706454,-0.272627,-0.207896,-0.163379,-0.128981,-0.192589,-0.221735,0.281725
0.483111,0.507393,0.531451,0.556292,0.580686,0.600812,0.723298,0.492063,0.833638,0.914353,0.973506,1.01335,1.04313,1.05695,1.0826,1.11448,-0.508928,-0.105048,0.286252,0.389289,0.443582,0.458749,0.211708,0.06894,0.502243
